IPinURL,length,shortened,at_symbol,redirect_slashes,prefsuf,subdomain,tld,https_domain,website_traffic,statistical_report,certificate,domain_age,reg_length,Result
1.0,-1.07,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,5.725,0.484,1
1.0,-0.36,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,5.725,0.484,1
1.0,-1.27,1.0,1.0,1.0,-1.0,-1.0,-0.48,1.0,1.0,-1.0,1.0,7.948,0.452,1
1.0,-5.11,1.0,1.0,1.0,-1.0,-1.0,-0.48,1.0,1.0,-1.0,1.0,7.948,0.452,1
1.0,-3.98,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-4.18,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-2.26,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-3.62,1.0,1.0,1.0,-1.0,-2.0,-0.48,1.0,-1.0,1.0,1.0,4.858,0.256,1
1.0,-0.31,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,6.595,0.71,1
1.0,-0.57,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,6.595,0.71,1
1.0,-1.48,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,6.595,0.71,1
1.0,-1.12,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,6.595,0.71,1
1.0,-0.41,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,6.595,0.71,1
1.0,-0.4,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,6.595,0.71,1
1.0,-0.36,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,6.595,0.71,1
1.0,-0.42,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,6.595,0.71,1
1.0,-0.35,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,6.595,0.71,1
1.0,-0.5,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,6.595,0.71,1
1.0,-1.21,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,6.595,0.71,1
1.0,-1.57,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,6.595,0.71,1
1.0,-1.16,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,6.595,0.71,1
1.0,-0.56,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,6.595,0.71,1
1.0,-0.57,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,-1.0,4.204,0.179,1
1.0,-0.57,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,-1.0,4.204,0.179,1
1.0,-0.57,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,-1.0,4.204,0.179,1
1.0,-0.57,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,-1.0,4.204,0.179,1
1.0,-0.57,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,-1.0,4.204,0.179,1
1.0,-0.57,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,-1.0,4.204,0.179,1
1.0,-0.57,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,-1.0,4.204,0.179,1
1.0,-0.57,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,-1.0,4.204,0.179,1
1.0,-0.57,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,-1.0,4.204,0.179,1
1.0,-0.57,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,-1.0,4.204,0.179,1
1.0,-0.4,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,6.231,0.344,1
1.0,-0.23,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,-1.0,4.535,0.214,1
1.0,-0.86,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,-1.0,4.535,0.214,1
1.0,-0.56,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-0.46,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-0.65,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-0.44,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,7.996,0.039,1
1.0,-0.48,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,7.996,0.039,1
1.0,-0.68,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,7.996,0.039,1
1.0,-0.6,1.0,1.0,1.0,1.0,-1.0,-0.48,1.0,1.0,1.0,1.0,7.996,0.039,1
1.0,-0.52,1.0,1.0,1.0,-1.0,0.0,-0.48,1.0,-1.0,1.0,1.0,4.858,0.256,1
1.0,-0.95,1.0,1.0,1.0,-1.0,0.0,-0.48,1.0,-1.0,1.0,1.0,4.858,0.256,1
1.0,-3.32,1.0,1.0,1.0,1.0,0.0,-0.15,1.0,1.0,1.0,1.0,9.248,3.172,1
1.0,-1.26,1.0,1.0,1.0,1.0,0.0,-0.15,1.0,1.0,1.0,1.0,9.248,3.172,1
1.0,-2.85,1.0,1.0,1.0,1.0,0.0,-0.15,1.0,1.0,1.0,1.0,9.248,3.172,1
1.0,-0.97,1.0,1.0,1.0,1.0,0.0,-0.15,1.0,1.0,1.0,1.0,9.248,3.172,1
1.0,-0.34,1.0,1.0,1.0,1.0,0.0,-0.09,1.0,-1.0,1.0,1.0,6.553,0.213,1
1.0,-1.16,1.0,1.0,1.0,1.0,0.0,-0.09,1.0,-1.0,1.0,1.0,6.553,0.213,1
1.0,-0.74,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,8.447,2.877,1
1.0,-0.74,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,8.447,2.877,1
1.0,-0.37,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,8.447,2.877,1
1.0,-0.48,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,8.447,2.877,1
1.0,-0.75,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,8.447,2.877,1
1.0,-1.21,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,8.447,2.877,1
1.0,-2.46,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,8.447,2.877,1
1.0,-1.54,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,8.447,2.877,1
1.0,-2.33,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,8.447,2.877,1
1.0,-2.46,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,8.447,2.877,1
1.0,-1.98,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,8.447,2.877,1
1.0,-1.03,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,8.447,2.877,1
1.0,-0.79,1.0,1.0,1.0,1.0,0.0,-0.15,1.0,-1.0,1.0,-1.0,6.644,1.026,1
1.0,-1.54,1.0,1.0,1.0,1.0,0.0,-0.15,1.0,-1.0,1.0,-1.0,6.644,1.026,1
1.0,-1.9,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-1.67,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-1.79,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-1.45,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-1.31,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-1.33,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,8.277,3.045,1
1.0,-1.38,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-3.08,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-1.31,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-2.08,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-1.63,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-1.75,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,8.277,3.045,1
1.0,-2.39,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,8.277,3.045,1
1.0,-1.83,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-1.95,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-1.81,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-1.93,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-2.52,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-1.41,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,8.277,3.045,1
1.0,-1.3,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-1.42,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-1.39,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-1.0,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-4.21,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-3.61,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-2.51,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-0.52,1.0,1.0,1.0,1.0,0.0,-0.15,1.0,1.0,1.0,1.0,2.043,1.61,1
1.0,-0.92,1.0,1.0,1.0,1.0,0.0,-0.15,1.0,1.0,1.0,1.0,2.043,1.61,1
1.0,-0.47,1.0,1.0,1.0,1.0,0.0,-0.15,1.0,1.0,1.0,1.0,2.043,1.61,1
1.0,-1.32,1.0,1.0,1.0,1.0,0.0,-0.15,1.0,1.0,1.0,1.0,2.043,1.61,1
1.0,-0.27,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,1.0,7.684,0.352,1
1.0,-0.46,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,1.0,7.684,0.352,1
1.0,-0.42,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,1.0,7.684,0.352,1
1.0,-0.4,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,1.0,7.684,0.352,1
1.0,-0.39,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,1.0,7.684,0.352,1
1.0,-0.32,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,12.475,0.31,1
1.0,-0.33,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,12.475,0.31,1
1.0,-0.25,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,12.475,0.31,1
1.0,-0.32,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,-1.0,7.261,1.139,1
1.0,-0.53,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,-1.0,7.261,1.139,1
1.0,-0.54,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,-1.0,7.261,1.139,1
1.0,-0.67,1.0,1.0,1.0,1.0,0.0,-0.09,1.0,1.0,1.0,-1.0,3.146,0.211,1
1.0,-0.2,1.0,1.0,1.0,1.0,0.0,-0.09,1.0,-1.0,1.0,1.0,3.438,0.945,1
1.0,-0.35,1.0,1.0,1.0,1.0,0.0,-0.09,1.0,-1.0,1.0,1.0,3.438,0.945,1
1.0,-0.61,1.0,1.0,1.0,1.0,0.0,-0.09,1.0,-1.0,1.0,1.0,3.438,0.945,1
1.0,-0.28,1.0,1.0,1.0,1.0,0.0,-0.09,1.0,-1.0,1.0,1.0,3.438,0.945,1
1.0,-0.35,1.0,1.0,1.0,1.0,0.0,-0.09,1.0,-1.0,1.0,1.0,3.438,0.945,1
1.0,-0.42,1.0,1.0,1.0,1.0,0.0,-0.09,1.0,-1.0,1.0,1.0,3.438,0.945,1
1.0,-0.47,1.0,1.0,1.0,1.0,0.0,-0.09,1.0,-1.0,1.0,1.0,3.438,0.945,1
1.0,-1.02,1.0,1.0,1.0,1.0,0.0,-0.09,1.0,1.0,1.0,1.0,5.399,0.273,1
1.0,-1.3,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-1.31,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,6.403,0.172,1
1.0,-0.22,1.0,1.0,1.0,1.0,0.0,-0.0,1.0,1.0,1.0,1.0,6.56,0.405,1
1.0,-1.79,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,2.38,0.177,1
1.0,-0.67,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,2.38,0.177,1
1.0,-0.7,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,2.38,0.177,1
1.0,-0.78,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,2.38,0.177,1
1.0,-0.34,1.0,1.0,1.0,1.0,0.0,-0.43,1.0,-1.0,1.0,1.0,0.18,0.365,1
1.0,-0.48,1.0,1.0,1.0,1.0,0.0,-0.43,1.0,-1.0,1.0,1.0,0.18,0.365,1
1.0,-0.58,1.0,1.0,1.0,1.0,0.0,-0.43,1.0,-1.0,1.0,1.0,0.18,0.365,1
1.0,-0.7,1.0,1.0,1.0,1.0,0.0,-0.43,1.0,-1.0,1.0,1.0,0.18,0.365,1
1.0,-0.58,1.0,1.0,1.0,1.0,0.0,-0.43,1.0,-1.0,1.0,1.0,0.18,0.365,1
1.0,-0.7,1.0,1.0,1.0,1.0,0.0,-0.43,1.0,-1.0,1.0,1.0,0.18,0.365,1
1.0,-0.6,1.0,1.0,1.0,1.0,0.0,-0.43,1.0,-1.0,1.0,1.0,0.18,0.365,1
1.0,-0.72,1.0,1.0,1.0,1.0,0.0,-0.43,1.0,-1.0,1.0,1.0,0.18,0.365,1
1.0,-0.58,1.0,1.0,1.0,1.0,0.0,-0.43,1.0,-1.0,1.0,1.0,0.18,0.365,1
1.0,-0.7,1.0,1.0,1.0,1.0,0.0,-0.43,1.0,-1.0,1.0,1.0,0.18,0.365,1
1.0,-0.6,1.0,1.0,1.0,1.0,0.0,-0.43,1.0,-1.0,1.0,1.0,0.18,0.365,1
1.0,-0.72,1.0,1.0,1.0,1.0,0.0,-0.43,1.0,-1.0,1.0,1.0,0.18,0.365,1
1.0,-0.46,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,-1.0,8.154,0.611,1
1.0,-0.71,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,8.373,2.949,1
1.0,-0.63,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,8.373,2.949,1
1.0,-2.33,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,8.373,2.949,1
1.0,-0.53,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-1.28,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-0.34,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,1.0,0.668,0.063,1
1.0,-0.5,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,1.0,0.668,0.063,1
1.0,-0.39,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,-1.0,1.0,1.0,0.668,0.063,1
1.0,-0.24,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-0.7,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-0.62,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-0.7,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-0.43,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,5.567,0.277,1
1.0,-0.52,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-0.43,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-0.43,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-0.43,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-0.43,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-0.56,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-0.43,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-0.81,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-0.56,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,5.567,0.277,1
1.0,-0.43,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-0.7,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-0.43,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,0.18,0.365,1
1.0,-0.43,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,1.0,5.567,0.277,1
1.0,-1.9,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,-1.0,6.595,0.71,1
1.0,-0.24,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,-1.0,6.595,0.71,1
1.0,-0.38,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,-1.0,6.595,0.71,1
1.0,-4.5,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,-1.0,6.595,0.71,1
1.0,-1.88,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,-1.0,6.595,0.71,1
1.0,-0.64,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,-1.0,6.595,0.71,1
1.0,-0.79,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,-1.0,6.595,0.71,1
1.0,-0.64,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,-1.0,6.595,0.71,1
1.0,-0.79,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,-1.0,6.595,0.71,1
1.0,-0.28,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,-1.0,6.595,0.71,1
1.0,-0.33,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,-1.0,6.595,0.71,1
1.0,-0.22,1.0,1.0,1.0,1.0,0.0,-0.48,1.0,1.0,1.0,-1.0,6.595,0.71,1
