Urls,Results
http://jppost-ama.com/lar.html,-1
http://itmrs.com/fxzmcv/bankofamerica/index.html,-1
http://fr57f6yg.gb.net/boa/login.php?cmd=login_submit&id=30fe31ea1ce6571b37beb4468cb9498330fe31ea1ce6571b37beb4468cb94983&session=30fe31ea1ce6571b37beb4468cb9498330fe31ea1ce6571b37beb4468cb94983,-1
https://the100prosystems.com/wp-admin/css/colors/sunrise/Update/signin/myaccount/identity/?cmd=_session=&amp;dispatch=c19a7cae6a9840c9c94c6d9449a08a0a341806d5,-1
http://sangoankhang.com/wp-admin/js/update/chaseonline/login.htm,-1
http://etraval.com/.well-known/acme-challenge/update/chaseonline/login.htm,-1
http://dengemuhasebe.com/Apple/home/Signin,-1
http://mail.speedy.com.pk/wp-content/plugins/rbcbank19/rbcgi3m01.php?rbaccess=,-1
http://alsapan-epi.com/wp-admin/user/chase/firstlog.php?public/=,-1
https://www.grindtimegym.com/wp-admin/includes/class/wells/,-1
http://www.tiritadepapel.cl/success/OurTime%202019,-1
http://www.regina.ninetendev.com/wp-admin/css/0001,-1
http://www.definelife.me/pp/Adopju%20Icloud/p/xb/ef8acdd149a6d630d80645ff9a46eb95,-1
http://u716833rmg.ha004.t.justns.ru/potrue/1ebd8,-1
https://www.mskbs.com/wp-admin/user1/support/linkedin.com/LinkedIn/login-submit,-1
https://www.jeffersonsgroup.com/BOAedited/en,-1
https://lehmanwest.typeform.com/to/CRO3Nn,-1
http://ijikc.co.in/sites/ijikc20/rating/ken7xx7y0p9/wemail_al.html/,-1
http://construlok.com.do/wp-content/plugins/opti/7d2b92b6726c241134dae6cd3fb8c182,-1
https://quarentena-americanass.com/oferta-do-dia/orders/,-1
http://www.flyingbird.co.tz/surecc/att/attiinnddeexx.php,-1
https://carexpert.ee/carparts/webservices/demo.php?email=hanbit7690@hanmail.net,-1
http://paccaz.org/language/ChaseOnline/Logon.htm,-1
http://verifikasi-facebook.ocry.com/,-1
https://presentedisponiveloja.com/oferta-do-dia/orders/,-1
http://jessenewhart.com/wp-admin/user/chase/step2.php,-1
http://brussel-airport.be/hohvib7ffiolsgsg,-1
http://losoftemer.temp.swtest.ru/7c220a2091c26a7f5e9f1cfb099511e3/index.php,-1
https://seecovalves.com/inge/cer/error.php,-1
http://airbnb.listing-429302.com/pininsert.php,-1
http://www.minagi.org/bank/bankofamerica/login/sign-in/process.html,-1
https://mytripadviser.com/wp-includes/customize/index.html,-1
https://www.bolsadoconsorcio.com.br/logos_pre_cadastro/signin/customer_center/customer_Case=IDPP00C282/myaccount/signin,-1
https://dofus-temporis-events.com/,-1
http://lojacarrefourclube.com/true/bask.php?preg=NjE5MzMwMTE4,-1
http://wwwbetazonasegura1-viabcpl.com/iniciar-sesion,-1
https://atttaccctounntsssc.weebly.com/,-1
http://bookitbaby.net/https/34.237.113.1138063/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,-1
http://betasusgiris11.blogspot.com,-1
http://kgyfjkis.lit-cious.com/,-1
https://joankaslaan.com/ID/,-1
https://www.americanascovidshop.com/MeusProdutos/Prefetch.php?skullid=1616011146,-1
https://portalstone.joomla.com/central.venda.html,-1
https://irs-pay.us,-1
http://depart-recovery-society.my.id/2/recovery.html,-1
https://canaisdigitais.info/home.php,-1
https://s.id/hcE6E,-1
http://covid19---shop.rf.gd/?ebay.co.uk/vat,-1
http://attys.yolasite.com/,-1
https://attys.yolasite.com/,-1
http://mysp.ac/4Zes9?idtrack=JtACMalo,-1
http://www.maio-em-promocoes.com/2020/mobile/login.php?enc=1,-1
http://betasusgirdi.blogspot.com,-1
https://betasusgirdi.blogspot.com/,-1
https://arevszzs.000webhostapp.com/login.htm,-1
http://162.213.251.24/0IEfdfdfdfddfd99VA,-1
https://resolvemyaccount-paypal.casacam.net/?secure,-1
https://ebay.item-23949.co.uk/?itm.php-140838218748vrpid=14007&hash=item1c8c9e6a1mQhZdey6JYy5XHE9kbAzWwf,-1
https://www.plservnow.xyz/update/paypal/verifyrequest/confirm/,-1
http://daidopresente.com,-1
http://jprecycling.biz/wp/wp-content/plugins/tvwihht/wealth/?e5_Stun34=privacidad@probiomed.com.mx,-1
https://cya.nz/4FnO,-1
http://qvkw.000webhostapp.com/,-1
https://maclim.com.br/teamSErvice/customer_center/customer_Case=IDPP00C817/indexx.php,-1
http://snapsuppverf.000webhostapp.com/,-1
https://nicolocs.fr/handel.mobile.de/tmp/index.php?SignIn&errmsg=8&pUserId=&co_partnerId=2&siteid=3&pageType=-1&pa1=&i1=-1&UsingSSL=1&k=1&bshowgif=0&favoritenav=&ru=http%3A%2F%2Fwww.bali.co.uk%2F&ppmessage-id:,-1
https://openinraleigh.com/wp-includes/Redirecting.html,-1
http://aggiornare-contocliente.zzux.com/red1/,-1
http://b.link/google56435,-1
https://paypal.com.service-verification.id65416598.quranlanguage.com/paypalconfirmation/app/captcha,-1
https://servicabbout.blogspot.com/,-1
http://bstdoortodoor.com/.h.html,-1
https://thelasallian.com/waiting/,-1
https://vibehotels.co.in/wp-includes/O/0nfile/0nfile/oneddrive/login-option.php,-1
https://nkfmwefiofjwefiwofjweiofwmejfowejfowfw.000webhostapp.com/eefewfwefnfhiewfheifufnihweifhewifhweifhewifhweifwef/wefqwefewfoweiofjwemiofjweofjweofjweiofjmeowfjweofwe/efqwfewfioewfiwenfiweofhoewfhnwehfiwefhweifhiweufhuiwef/ewfewfwefowemfweifwenfhweifhweifhweifhweifwefwefw/wefwefewufehwfunhweifhweifhweifuhweifnehwifw/efwefewfwefnweifhweifhweifufufifefwe/efewfowefwenfh9wefhewfweiofhweifhweifhweifhweifhweifw/wefwefweofwenfhwefhweifhweifhweifhwefifiwehfeiwfhiweufwe/hnihhmhohiohsdcdsonvhsivhovdshonvhodshvosdhvdvs/dsvasdvsdvlmiosdviosdhvsdmvhsdovhsdovhsdivdhsovhsovs/eegpmgiweogniowegheiwoghnweogehwgwhgewhwg/ewgwegegwienhwhiwhihwfhqwhffhifhniqwhfwiufhwif/wefwe8fwemiofhewofenhfehfwofhewfhowfhewofhiw/efwefowenfieuhhniefiewfhiwenhfiwefhihfifhiuffw/ygnihuihihniiuhnihiuihiiunhiiiiiiiiuuuuuuuuuuuuuuuuuuuuuu/dvdsvnsdvsdhvisdhmihvndivhdsivhsdivhsdivhvsv/hnhmiehevvihovdshvsihvvhsivhvhvohviohvss/efewfweuiflneifhweifhifheiuhwefihfifhifheihfweifhwewe/ewfewfmioefhniefhifuhewifhiuhweweihfeifhweifunhfeuwhnifwef/efwefqwelfqmoweifnwioefhniwfhwiefhiefhwifhweifwefu/wefwefhnwihisduhacihichiushcisccchcnisc/erferflefnifhifhifhhhhhhhhhhhuifnhihfhweifwehifwefwe/hnifherifnerifrheiifihifierhfmiherfierhfiuerfhuiefheife/efweqfuefwemifhwenifwehfiwhfiwfeewweifwifhefw/wefwefewiofmweifhwefnwefohmwefniohemfenwhfiwe/efwefwelmfhwehfnweifhewifhewifehwfuiwenhfiufwe/wefwefwefwefnwehfiwehiewhfiwehfiehfeweuif/wefqfweofmwefnoehwfiwehfiuhewifhewifnhweifehwu/wefwefnoewfhweufbuwefhnwefuhweihfwefwehfuifwe/wefqwehfmwefnhweifnwheifwehifwehiefwhnifhwfw/ewfwefiwemfwenfifuhefuuuuuweifhweifuhwenifhwefhwfuiwfwe/ewfqwefwefukwefunwehhwfiwefifhifhiwefuhweifwewefw/efwefwefhwenfoiwehfihfiwehfiwehfiwefhiwefhiwefhwi/dropjc/customer_center/customer-IDPP00C498/myaccount/signin/?email=&country.x=NG&locale.x=en_NG,-1
https://clcr.me/4gPHyO?3e6V?tco=SL7Xu6EB,-1
http://eppieskidsduathlon.org/libraries/joomla/google/data/picasa/topicadmin/setcookie.php/fcsbr/fycb/?cat=1thr0rnap1sm25av,-1
https://contractalerts.co.uk,-1
https://housedropdeals.com/op.pl/,-1
http://rapinafanzine.com/languasedf.html,-1
https://windowrockz.buzz/REMITTANCE,-1
https://vardhaman.org/wp-includes/js/plupload/mtb2020/redirect.html,-1
http://xfinity.bimlarge.com/,-1
https://uncrugby.com/wp/wp-content/plugins/rer-elemer/si/Dhl/Dhl/,-1
http://117.58.240.177/rcu/images/patterns/1.royalbank.html,-1
http://interac1.info/desjardinsin.php,-1
https://mission2freedom.com/test/wp-content/uploads/2020/04/bankingwells/,-1
http://sp0tify-pay1-details.com/info.php,-1
http://u707453pis.ha004.t.justns.ru/envoi/N-/io/pin/,-1
http://wilstv.com/https:/www.paypal.com/signin/,-1
https://militaryiptvsolutions.com/madeinchine/logon.htm,-1
http://ripe6.net/paypal-update/-fr,-1
https://simplyrecruitmentpackets.com/wells/Wellsfargo/Wellsfargo/login/login.php,-1
https://thatgiftedgal.com/ad/kod.php,-1
http://cwmrc.org/cms/comsx,-1
https://siemprelistoradio.com/amazon-yahoo.com/index.php,-1
http://cwmrc.org/xm1/comsx,-1
https://elettricistapavia.it/zed/NNK3/AEJ3dI/,-1
http://update.troyvanspanje.com/login.php?id=3e682f62591a6b6074aa2d6feaf654c23e682f62591a6b6074aa2d6feaf654c2&amp;session=3e682f62591a6b6074aa2d6feaf654c23e682f62591a6b6074aa2d6feaf654c2,-1
http://www.missemisterbrasil.com.br/https/186.27.210.875878/sucursalpersonas.transaccionesbancolombia.com/mua/gettc.php,-1
https://comptesenlignelabanquepostale-fr.surge.sh/?wsost/OstBrokerWeb/loginform?TAM_OP=login&amp;ERROR_CODE=0x00000000&amp;URL=/voscomptes/canalXHTML/identif.ea?origin=particuliers,-1
https://phonecalls.blob.core.windows.net/calling/index.html,-1
https://shadedawg.com/n/,-1
https://aruba-2020.jdevcloud.com/wp-admin/js/fatturazione_css/896460d1b963a44/lod.php?page=7567,-1
https://asepoppavlin.gr/COPYRIGHT/assets/images/fresh/sys/update/,-1
https://tmjdiscountbooks.com/Assistenza/,-1
https://jesamondo.com/mail667/Autoupgrade//index.php,-1
http://theprofessionalinstitutes.org,-1
https://artdecorstudio.ro/#cm1hbGlub3dza2lAcmVtdGNzLXNlY3VyZS5jb20=,-1
http://cbi.bpergroup.net.asdhfaws.com/,-1
http://cbi.bpergruop.net,-1
http://damascus1.com/damascus1.com/damasco09/etdsayIrsSAPIdllSignUsingSSLUId&coetynerIdsiteidruhttpsytFsg/secure/signinbayde/c05ca/,-1
http://cakeurl.com/sw3zY,-1
https://www.digitalsystemsas.com/info@delman.de&cgi3-ViewKontakt-cid-007acctpagetype-Sie-diese-Anfrage1-Anstehende-OpentTiketID=07.%20Mai.%202020.html,-1
https://greenwattgroup.com/misc/limita/index.php?web=amFsZm9uc29AYmNjLmVz,-1
https://app-original.com/pf/,-1
https://vklikevk2020.000webhostapp.com,-1
http://cartoworld.co.ke/smsm/chase/Logon.aspx/index.php?REDACTED=,-1
http://www.aottoim.com/wp-includes/rest-api/plots/amex/sett.php?cmd=login_submit&amp;;id=2de7027350a02838026fc075b189ab312de7027350a02838026fc075b189ab31&amp;;session=2de7027350a02838026fc075b189ab312de7027350a02838026fc075b189ab31,-1
http://poste-italiane-pt.com/,-1
http://myrnd.info/wp-includes/css/wsign/code/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php,-1
http://flavahairdesign.co.za/wp-includes/fonts/mtb2020/onlinebankingmtb/authenticate.html,-1
https://emmerentia.net.za/bankofamerica/bankofamerica/bankofamerica/login.php?cmd=login_submit,-1
http://www.karmanbiotech.com/upgrade/hotmail/,-1
https://verfiayiosnmer.com/chase/identification.php,-1
http://vl2-ru.1gb.ru,-1
http://m5wx.com/news/wp-content/plugins/fyaoutu/yo/wells,-1
https://bankloginonline.com/chase-comverifycard,-1
https://www.etraval.com/.well-known/acme-challenge/update/chaseonline/login.htm,-1
http://vkauth.kl.com.ua,-1
https://sandspilot.com/citp/6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAPlSURBVHhe7P0LvC1XVeeLz71PHjxyEkANeXEViZDwSoKJgNc/login.php?cmd=login_submit&amp;id=760966bc09446a6b0eaf8031e80e55ed760966bc09446a6b0eaf8031e80e55ed&amp;session=760966bc09446a6b0eaf8031e80e55ed760966bc09446a6b0eaf8031e80e55ed,-1
http://visualizzamovimenti.com/privati/,-1
https://verifica.n26.importanteprivatedati.com/conto-corrente/impostazioni/sicurezza/verifica/identita,-1
https://rplg.co/EE5ff4f200?action=resetPassword&amp;code=,-1
https://rakuten.jp.wlshs.cn/?token=a158880929409125&amp;email=someone@somewhere.com,-1
http://www.diablodev.com/https,-1
https://deportesherranz.com/wp-content/plugins/retail/login.php?cmd=login_submit&id=abe019b9707915c3d34aa332a0a8c660abe019b9707915c3d34aa332a0a8c660&session=abe019b9707915c3d34aa332a0a8c660abe019b9707915c3d34aa332a0a8c660,-1
https://edpdpolska.pl/pkopay/,-1
https://gtavista.com/buda/up9PpdDqdToUZV1phuuQnU5OJh8xVwhVFZWYiExla5deTkzIAJSFIzfg8MttFjRba8KizIB9LV2HxKKgXlfs9Y0Sjl3ShH9LXgORFT4MjNXjfL9y,-1
https://www.ppayoungusyen.com/,-1
http://www.paypalsigninfo.deisemelo.com/,-1
http://mercvdonegro.com/smbc.co.jp/jp/jp/smbc.co.jp/pt/,-1
http://a2plvcpnl308307.prod.iad2.secureserver.net/~adminplant/categoria-producto/santapl/e1eb6/,-1
https://a2plvcpnl308307.prod.iad2.secureserver.net/~adminplant/categoria-producto/santapl/e1eb6/,-1
http://jppost-gi.co/kar.html,-1
https://www.setupdownloads.com/,-1
https://www.papertalkative.org/survey/20803/source=56fe3b0ea767b2092db9afc2/nrp=5eb3be3dfcaa97528d1803fd,-1
https://hokkins.com/,-1
https://www.credicorp-capital.com/,-1
https://razultraafa.cloudaccess.host/index2.php,-1
http://taas.fund.rewards-holders-erc20-tokens.com/myetherwallet.html?/access-my-wallet,-1
http://flyemirates.lifes.fr.fo/,-1
https://gateomar.net/drop/Dropbox/tech,-1
http://tracing.ga/?r=SG-LP8-GT,-1
http://www.hotelesagualpa.xyz/fresh/onedri/one,-1
https://theaquaticmall.com/theaquaticmall_new/wp-content/plugins/revslider/Amile-A80050X001,-1
http://girlsgettinggoals.com/abc/latest-onedrive,-1
http://checkpoint.somee.com/secure,-1
http://travisjphotography.com/wp-content/plugins/direct/webmail/webmail/reload.php,-1
https://www.sribaladayanidhi.org/wp-content/hl/2020dhl_topscript/dhl_topscript/source/index.php?email=info@oracdecor.com,-1
http://whatsappxx.4pu.com/,-1
http://www.caviarkelp.com/adobe/acrobat/error.php,-1
http://grupprontalgaming.25u.com/login.php,-1
http://www.thatgiftedgal.com/secc/login.php,-1
http://uwiomawio.com/001/indexa.php?P=AAMkADcyMWNlOGU4LTA1MTctNGU5NC04NmVhLTM2ZjY2MWQ1ODUyZQAuAAAAAACPL3Vd8cnLS4/rNHDvh%20urAQDLxtTRqKyYQrNPEBhBv0F3AAAMdHa7AAA_93894574342hdfjsixaoweue5_j1489738549283781331983743fncn_Product-UserID,-1
https://www.chericartercounseling.com/bedford/securefile/index.php,-1
http://tuscaloosanephrology.com/secure/mcd/index.html,-1
https://toywatchofficial.icu/One/Note/,-1
http://gogeohealth.net/LOGIN/office365/login.php,-1
http://itsallaboutthetubmans.com/propositions/office_bg/,-1
http://www.dameidaijia.com/vendor/phpunit/phpunit/src/Util/PHP/justme/excelz/Excelz/excelz/bizmail.php,-1
https://update.troyvanspanje.com/,-1
https://supremehomeopathy.com/js/hio/,-1
https://hamdamfoundation.org.pk/mail06att.net001/AT&amp;T/index.php,-1
https://www.cherrydancefitness.co.uk/wp-includes/SimplePie/covid/WellsEmail/login.php,-1
http://www.sastaservices.com/dd/b4672c018f0ce7179687b5499f846205/,-1
http://c1511482.ferozo.com/LOGIN/postale/id/bed22/,-1
http://www.video18.dns04.com/,-1
https://slotsmaxbet.net/connexion/,-1
https://1073.co.jp/wp-includes/DDDDEEEEWWW/firstlog.php?public/=,-1
http://pmm.ac.in/css/iniciarH/concluindo,-1
http://sanoltechnologies.com/admin/english/pass.php,-1
https://etraval.com/.well-known/acme-challenge/update/chaseonline/update.profile.php,-1
https://missingcalls.blob.core.windows.net/caller/index.html,-1
http://video18.dns04.com/,-1
https://wishnquotes.com/safe/dropbox-login/o1/main.html?accessToFile=accessing&amp;fileAccess=46039&amp;encryptedCookie=e16cf02078b70389329f895c0d84c588&amp;u=f8ba661ddf4e5469378e5f8ed0048dfc&amp;connecting=66a193442c4610d2ae25e066bcc9a96b&amp;phaseAccess=40e1c1ba3902fc02db5565617ed6b159&amp;p=f3d84f38c66ae2ef306aacc9b5b0ce51,-1
https://pixiai.co/css/fonts/Falcon.mun/PayPal.mun/,-1
https://livecalgary.com/smbc.co.jp/jp/jp/smbc.co.jp,-1
"http://technoquadrants.us/smbc.co.jp/jp/jp/smbc.co.jp/f39a026d65d1992f444405fbb213cf1b/?cmd=_identifier_Demarrer_ID=218044915236+_TIme:Wed,May,06,2020-8:56pm",-1
https://estaremos-nessa-crise-unidoscom.com/MeusProdutos/Prefetch.php?skullid=514718874,-1
http://cartoes-caixa.com/,-1
https://wdestaques14.modelodeaproveitar.com/NsuEmegiBfZbA/297/prorgFudsjil/134220885/iphone-8-plus-64gb-silver-tela-5.5-ios-12-4g-camera-12-mp-apple,-1
https://promerica-plataforma-appvirtual.com/,-1
https://sua-vida-melhor-aqui.com/americanas/orders/,-1
http://sms-portaldesbloqueos.online/USERscis=login-Dno-back-button.html,-1
https://criamos-novidades-pra-voce-veja.com/americanas//?geladeirarefrigerador-electrolux-french-door-dm84x-579-litros-inox-nas-americanas&amp;skullid=967458724&amp;cart=OTY3NDU4NzI0,-1
https://eislemlertr.org/,-1
http://affm.info/wells/WellsFargo/session/signin.php,-1
http://cikamax.com/wp-admin/images/kilop/office/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&amp;fid.13InboxLight.aspxn.1774256418&amp;fid.125289964252813InboxLight99642_Product-userid&amp;userid=,-1
https://locksmail.com/vendor/psr/container/test/b/hotmail/login.php?cmd=login_submit&amp;id=dc7d7cbef67e97360d0e00127c836b41dc7d7cbef67e97360d0e00127c836b41&amp;session=dc7d7cbef67e97360d0e00127c836b41dc7d7cbef67e97360d0e00127c836b41,-1
http://vmoremlm.com/.nx/trulia.owa.file/trulia.html?common_l&amp;wp=W_est&amp;sub&amp;e=HL&amp;800763e963d8fe0c032068a088840562f00763e963d8fe0c032068a088840562f00763e963d8fe0c032068a088840562f&amp;_layouts=session&amp;_locales=lang&amp;en-US=ca65dcb57fbec84930b29221057f6ea1,-1
http://www.communityreview.info/ebay.co.uk/signin&amp;_trksid=m183.2093,-1
https://lindemann-electric.com/wp-admin/images/wp-logo/login/,-1
http://www.millmarkgroup.com/wp-admin/css/update_account/b18c7811f8fbac87de1faa5e52edb623/personal.php?dispatch=dpnorwtn1ntwisqneufjiwlod2uztntjj2vkrt7xjvpk4lze7r,-1
https://cartoworld.co.ke/smsm/chase/Logon.aspx/Billing.php?REDACTED=,-1
https://saleschampion.co.uk/wp-content/themes/infinity-pro/4/login.php?cmd=login_submit&amp;id=c3be19b1d40ddfe2f8faaed7e27f0565c3be19b1d40ddfe2f8faaed7e27f0565&amp;session=c3be19b1d40ddfe2f8faaed7e27f0565c3be19b1d40ddfe2f8faaed7e27f0565,-1
https://tik.info.pl/wp-includes/Requests/Exception/Transport/acccc/WellsFargo/wells/wells.htm,-1
https://www.cikamax.com/wp-admin/images/kilop/office/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&amp;fid.13InboxLight.aspxn.1774256418&amp;fid.125289964252813InboxLight99642_Product-userid&amp;userid=,-1
https://vocecontrata.com/A/,-1
https://paypal-newaccount-paypal.russogel.com/,-1
http://bit.ly/PosteItaliane-PT,-1
https://unada.ga/.well-known/pki-validation/OWA-AUT/index.html?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;#alfredhole@youare.com,-1
http://lakinshore.buzz/indus/FBG,-1
http://c1770209.ferozo.com/LOGIN/postale/id-client/146b2,-1
http://www.Retiratubonobcp.com,-1
http://mandan.com.tr/af343s612d/~Netflix-Meses-Gratis,-1
https://www.dropbox.com/l/AADF6y5O_I_uxzPM7EarhSzPUoBxa9VQXQ0,-1
https://volume91.com/rus1?gregrose@yahoo.com&amp;code=cggkqweixe,-1
http://198.252.98.5/~sucursa1/,-1
https://centraltexasplumbingservice.com/Wm3/start.html,-1
https://www.cartrophen.com.br/css/,-1
http://www.cartrophen.com.br/css,-1
https://nonamaniscreative.com/Login.php,-1
https://online-hm-application.ga/,-1
https://healthtekinc.com/,-1
https://tvmagazineluiza.dnsup.net/tv-lg4kuhd-lg/smart-tv-4k-led-60-lg-60uk6200-wi-fi-hdr-inteligencia-artificial-conversor-digital-3-hdmi.php?ass=zUh%nO9Y%OGGw%uBzbg_RhkddbxKUciTYf0cXASPb8IVP*!7#DEt8#P#U1f%3ZnKP,-1
http://trak.sgthinksmart.com/ga/click/2-143563023-7695-104939-204729-160447-acf261e996-b40531739d,-1
https://produkte-kommunizieren.de/mobile.de/fahrzeuge/?id=2971069950&source=email,-1
http://www.hortipower.co.uk/recepit46/customer_center/customer-IDPP00C845/myaccount/signin,-1
https://registrodebitosperu1.com/BNWeb/lnicio,-1
http://metrological-focus.000webhostapp.com/chase.Bank/chase.Bank/sign-on/secure/T.Goe/index.html?secure-auth/login?execution/cmd=login_submit&id=a21480701b884762dbdafe2d15827d32a21480701b884762dbdafe2d15827d32&session=a21480701b884762dbdafe2d15827d32a21480701b884762dbdafe2d15827d32,-1
http://ecoachinginternational.com/sitemaps/page3/,-1
http://ehan.org/bbs/chat/validate,-1
https://naja.ae/sharepoint,-1
http://pagedemo.co,-1
http://ledger-event.com,-1
https://edu-canet2.web.app/,-1
https://irapi.ir/att/at.html,-1
http://thelogodept.com/wp-admin/includes/acess2/wells/,-1
http://yorkshire.es/c,-1
http://www.maristepostbac.sn/main.html,-1
https://www.splash-laundromatlv.com/wp-admin/includes/access/west/wells/wells.htm,-1
http://proxyvox.glitch.me/~vox@v1.5.3/https://accounts.google.com/ServiceLogin?passive=1209600&continue=https%3A%2F%2Faccounts.google.com%2F&followup=https%3A%2F%2Faccounts.google.com%2F,-1
https://ahorainc.org/s2bin/onpers/tree/x1x/v2/c56b406470a3575/login.php,-1
https://www.expressshippers.net/nowmail/,-1
http://63.250.33.127/smsinsert.php,-1
http://cloudserver009964.home.pl/wp/wp-content/plugins/salem/xvm/login.php?cmd=login_submit&amp;id=147e90f704e18b9c187d96ae6ab1f8b2147e90f704e18b9c187d96ae6ab1f8b2&amp;session=147e90f704e18b9c187d96ae6ab1f8b2147e90f704e18b9c187d96ae6ab1f8b2,-1
http://istanbulasiklari.com/vendor/Home/new-veiw/,-1
https://ict.rongovarsity.ac.ke/login.php,-1
https://adobe.cloud.file2.shirnesa.ir/adobeEn/view.php?email=[Email],-1
https://pmm.ac.in/css/iniciarH/concluindo/desktop/home.php?www.bradesco.com.br/,-1
https://robotic-tide-275809.el.r.appspot.com/file-852/index.html?authwall=trk=ripf,-1
http://homaaviation.ir/modules/mod_banners/tmpl/confirmnewboa/confirmnewboa/login.php?cmd=login_submit&amp;id=963671be3f0ec64a97bff607076b3d34963671be3f0ec64a97bff607076b3d34&amp;session=963671be3f0ec64a97bff607076b3d34963671be3f0ec64a97bff607076b3d34,-1
https://blackwatertech.is-a-designer.com/BDX/BDX/BDX/,-1
https://dotpay.i-dpd.pl/Payment_185486124845?payment=TKCMcsL48k11ke7n&l=NUIzcGs4S0xMNzFPdXBGbzlpYm1MV3FUZ3NWQkcyWU1EMmJYYldKVzRMTHlhcVhrSjhHdTU3b216alhnbVcyWg==&s=ZG90cGF5,-1
http://219betasus.com,-1
https://219betasus.com/,-1
http://hhejdjgsihejshsjhdjd.com/,-1
https://chegandodiadasmaespresenteieela.com/americanas/190896831/?smartphone-xiaomi-redmi-note-8-pro-&amp;skullid=214157219&amp;cart=MjE0MTU3MjE5,-1
https://www.peoplechangepe.com/wp-includes/OWA/554caafef65ee25d1307f7fdcf0d98c5/Login.php?websrc=59c275dc2e97dd3b896ed4ff2b82a8fd&amp;dispatched=100&amp;id=7075113413#&amp;^&amp;&amp;787778377vhefhhgfnvshnHBsZS5jb20vc2hvcHwxYW9zNGJjMKJHlkgiutgKHklgklu66GY4MTI3ZGZhMWKJHKLGHGDJHKJNvbS9zaG9wL2FjY291bnQvc2V0dXAvc3RhcnQ_c=,-1
https://valleyobgynassociates.com/wp-content/vp3,-1
https://trathospital.com/start/webmail.juno.com/juno/,-1
https://naofiquedeforadessamega.com/americanas/?geladeirarefrigerador-electrolux-french-door-dm84x-579-litros-inox-nas-americanas&amp;skullid=967458724&amp;cart=OTY3NDU4NzI0,-1
https://verify.myeeaccountdetails.com/,-1
https://pantorouter.ir/.well-known/acme-challenge/chase/step2.php,-1
https://iptf.ir/.well-known/acme-challenge/chase/firstlog.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=OTc1NDUxNjYzOTc1NDUxNjYz&amp;session=OTc1NDUxNjYzOTc1NDUxNjYz,-1
http://integrityozonesolutions.com/chase/Chase/Fullz/Verfiy.php?close=PT09PT09PT09PT09PT09PT09K1sgVXNlciBJbmZvIC0gQ2hhc2UgUmVadWx6IF0rPT09PT09PT09PT09PT09PT09ClVzZXJJZCA6IApQYXNzd29yZCA6IAkKRmlyc3QgTmFtZSA6IApMYXN0IE5hbWUgOiAKQWRyZXNzIExpbmUgMSA6IApEYXRlIG9mIEJpcnRoIDo2020-05-06%2000:04:41,-1
http://www.u708953pu8.ha004.t.justns.ru/postale/compte,-1
http://valleyobgynassociates.com/wp-content/vp3,-1
https://registrodatoserverjet.com/BNWeb/lnicio,-1
https://www.itunes.losua.cn/mim/798242k2f5o843a73i9wb651r02l7b57zh2941ckyq96n48h76.html,-1
https://barrykoch.com/fp/file/indexa.php,-1
http://staging.zoelifespasalon.com/wp/wp-content/wpp/owa/uvic/uvic.html,-1
http://www.homaaviation.ir/modules/mod_banners/tmpl/confirmnewboa/confirmnewboa/login.php?cmd=login_submit&amp;id=41466d60c6aa7547a6822878e8c59b7a41466d60c6aa7547a6822878e8c59b7a&amp;session=41466d60c6aa7547a6822878e8c59b7a41466d60c6aa7547a6822878e8c59b7a,-1
http://53.com-id9533371.thoughtoholics.net/en/signin.php?sslchannel=true&amp;sessionid=4DofNegCTrhGgDVYQT6Ya1K2mjfhINCNq03efjR9K8Q1LMZCF6AQ8kSvE7MnUoalpdAFxrOizEjlqjX5pyVxSO3xVPUQe5cDjMjQd78NMr8cK5iaDeIw2L4YBYOP41tnNM,-1
https://catholichub.tv/aut/centurylink/e6aad/,-1
http://i-grupobancolombia.com/desbloqueos/CONFIRMpfis=no-back-button.php,-1
https://www.hidrosauna.com.br/site/wp-admin/USERD/index.php,-1
http://bet365dhw.net/live/index_files,-1
http://atendimento-sac-pg.joomla.com/br/netflix/index.php?q=zk8nbn1fzk8n-l91h-zk8nl91hl91h-wc3yl91h&s=zk8nbn1fzk8n-l91h-zk8nl91hl91h-wc3yl91h&n=zk8nbn1fzk8n-l91h-zk8nl91hl91h-wc3yl91h,-1
